word,definition,translation
telecopier,,电传复印机
telecopter,,n. 空中电视台
telecopy,,传真印件
telecopying,,远程复制
telecord,,电话录声装置
telecottage,,n. 电脑电信技术村（指电脑电信技术发达的偏远地区）
telecottages,plural of telecottage,(telecottage 的复数) n. 电脑电信技术村（指电脑电信技术发达的偏远地区）
telecounter,,远距离计算机
telecoupler,,共用天线耦合器
telecourse,,n. 电视课程
telecraft,,遥控飞行器
telecruiser,,流动电视台
telectrograph,,传真电报机
telectroscope,,n. 电传照相机
telecurie therapy unit,,[医] 远距居里治疗设备
telecurietherapy,,n. [医]远距放射疗法
teledactyl,,[医] 直腰拾物器
teledata,,[计] 远程数据
teledata processing,,[计] 远程数据处理
teledeltos,,电记录纸
teledendrite,,[医] 终树突
teledepth,,气压测深仪
telediagnosis,,n. 电视诊断
telediastolic,,[医] 舒张终期的
telediffusion,,无线电广播
Telediphone,,[电] 录放话机
teledium,,碲铅迪穆(碲铅合金)
teledrama,,n. 电视剧
teledu,"n. An East Indian carnivore (Mydaus meliceps) allied to the\n   badger, and noted for the very offensive odor that it emits, somewhat\n   resembling that of a skunk. It is a native of the high mountains of\n   Java and Sumatra, and has long, silky fur. Called also stinking badger,\n   and stinkard.",n. 马来獾
teledynamic,,遥控(的)
teleeducation,,[计] 远程教学
teleequipment,,[计] 遥控装置
telefacsimile,,n. 电话传真\n[计] 电报传真
telefactor,,遥控装置
telefan,,电视迷
telefault,,一种电感线圈(用于测定电缆故障部位)
telefax,v send something via a facsimile machine,[计] 远程传真机
telefaxed,past tense of telefax\nv send something via a facsimile machine,(telefax 的过去时) [计] 远程传真机
telefeature,,n. 电视故事片
teleferic,,"n. 索道,缆道"
teleferique,,"n. 索道,缆道"
Telefile,,[计] 远程文件系统
telefilm,n. a movie that is made to be shown on television,n. 电视片
telefilter,,通信滤波器
teleflash,,"n. <美>(传发赛马结果等消息的)快电, 快电传输设备"
teleflex,,"转套, 软套管"
telefluoroscopy,,远距荧光屏检查
telefocus,,远距聚焦
telefork,,"叉式起重拖车, 遥测仪"
telefoto,,a. <口>=telephoto
telefotos,plural of telefoto,(telefoto 的复数) adj.<口>=telephoto
telega,,n. (俄国的)四轮运货马车
telegage,,遥测机
telegamic,,远求偶的
telegauge,,遥测仪(远距离测量仪表)
telegenesis,,n. 人工授精术
telegenic,,"a. 适于拍摄电视的, 适于上镜头的\n[电] 物体或模型对电视传送的适合度"
Telegeusidae,,邻筒蠹科
telegnomy,,n. (心灵学用语) 千里通
telegnosis,n apparent knowledge of distant events without using sensory perceptions,n. (心灵学用语) 千里通
telegnostic,s obtaining knowledge of distant events allegedly without use of normal sensory mechanisms,"a. telegnosis（神视, 千里眼）的变形"
telegon,,"无接点交流自整角机, 协调器"
telegonic,,"感应遗传的, 异父遗传的"
telegonidia,,终末分生孢子
telegoniometer,,"n. 方向计, 无线电测向仪, 遥远测角计"
Telegonus,,n. [希神]忒勒戈诺斯(英雄Odysseus 和巫女Circe之子)
telegony,,n. 先父遗传\n[医] 前父遗传
telegram,n. a message transmitted by telegraph,"n. 电报, 一封电报\n[计] 电报"
telegram and telex charges,,[经] 电报和电传打字电报费
telegram charge,,[经] 电报费
telegram charge a/c,,[经] 电报费科目
telegrammic,"a. Pertaining to, or resembling, a telegram; laconic;\n   concise; brief.",简短如电报的
telegrams,n. a message transmitted by telegraph,n. 电报( telegram的复数形式 )
telegraph,n. apparatus used to communicate at a distance over a wire (usually in Morse code),"n. 电报, 电报机\nvi. 打电报\nvt. 打电报给, 电汇, 流露, 显示出要...的样子"
telegraph alphabet,,[电] 电报字母
telegraph automatic system,,[计] 自动转报系统
telegraph board,,揭示板
telegraph cable,,[电] 电报电缆
telegraph central office,,[电] 电报中心局
telegraph channel,,[计] 电报信道
telegraph circuit,,[电] 电报电路
telegraph circuit phantom,,[电] 幻通电报电路
telegraph code,,[计] 电报码
telegraph collationne,,[经] 校对电报
telegraph communication,,[计] 电报通信
telegraph communication system,,[计] 电报通信系统
telegraph concentrator,,[电] 电报集线器
telegraph connection,,[电] 电报连接
telegraph conversation,,[电] 电报会谈
telegraph distortion,,[电] 电报失真
telegraph distribution,,[计] 电报分配
telegraph distributor,,[电] 电报分配器
telegraph form,, 电报用纸，电报格式纸; 电报纸
telegraph grade channel,,[计] 电报级信道
telegraph grade circuit,,[电] 电报层级电路
telegraph key,,[计] 电报电键
telegraph line,,电报线路\n[电] 电报线
telegraph magnifier,,[电] 电报扩大器
telegraph modulation,,[电] 电报调制
telegraph network,,[计] 电报通信网
telegraph office,,[电] 电报局
telegraph operator,,[电] 报务员
telegraph or telephone block system,,[电] 通信闭塞制
telegraph orderwire,,[电] 电报联络线
telegraph plant,,n. 舞草
telegraph pole,,电话线杆
telegraph post,, 电线杆，电线柱
telegraph receive,,[电] 收报机
telegraph relay,,[电] 电报替续器
telegraph repeater,,[电] 电报转发器
telegraph reply,,[计] 电报应答
telegraph selector,,[电] 电报选择器
telegraph signal,,[电] 电报讯号
telegraph signal distortion,,[电] 电报讯号失真
telegraph sounder,,[电] 电报音响器
telegraph speed,,[计] 电报速度
telegraph switching system,,[计] 电报交换系统
telegraph traffic,,"电报业务,报务"
telegraph transmission,,[计] 电报传输
telegraph transmission speed,,[电] 电报传送速度
telegraph transmitter,,发报机\n[电] 电报发射机
telegraph wire,, 电报线
telegraph-grade channel,,[计] 电报级信道
telegraph-modulated wave,,[电] 电报被调波
telegraph-pole,,电线杆
telegraph-poles,plural of telegraph-pole,(telegraph-pole 的复数) 电线杆
telegraphed,imp. & p. p. of Telegraph,vt.& vi. 打电报（telegraph的过去式与过去分词形式）
telegrapher,n. someone who transmits messages by telegraph,"n. 报务员, 电报员\n[电] 电务员"
telegrapher's cramp,,[医] 电报员痉挛
telegrapher's spasm,,[医] 发报员痉挛
telegraphers,plural of telegrapher\nn. someone who transmits messages by telegraph,"(telegrapher 的复数) n. 报务员, 电报员\n[电] 电务员"
telegraphese,n. language characterized by terseness and ellipsis as in telegrams,"n. 电报文体, 电文体\na. 电报文体的"
telegraphic,a. of or relating to or transmitted by telegraph\ns. having the style of a telegram with many short words left out,"a. 电报发送的, 电报的, 简短的\n[经] 电送的, 电报的"
telegraphic address,,[经] 电报挂号
telegraphic authority,,[经] 电信代理
telegraphic code,,[法] 电码
telegraphic draft,,[经] 电汇票
telegraphic keying,,[电] 电报键控
telegraphic money,,[经] 电汇
telegraphic money order,,[经] 电汇票
telegraphic signal,,[网络] 电报信号
telegraphic transfer,,电汇\n[经] 电汇
telegraphic transfer payable,,[经] 应付电汇款
telegraphic transfer rate,,[经] 电汇汇率
telegraphic transfer selling,,[经] 电汇银行卖价
telegraphical,a. Telegraphic.,a. = telegraphic
telegraphically,r in a short and concise manner,"adv. 通过电报, 用电报"
telegraphing,p. pr. & vb. n. of Telegraph,vt.& vi. 打电报（telegraph的现在分词形式）
telegraphist,n someone who transmits messages by telegraph,"n. 报务员, 电报员"
telegraphists,plural of telegraphist\nn someone who transmits messages by telegraph,"(telegraphist 的复数) n. 报务员, 电报员"
telegraphone,,n. 录音电话机
telegraphoscope,,n. 电传照相机
telegraphs,"n apparatus used to communicate at a distance over a wire (usually in Morse code)\nv send cables, wires, or telegrams",n. 电报( telegraph的名词复数 ); 打电报; 电报机; （轮船的）车钟
telegraphy,n. communicating at a distance by electric transmission over wire,"n. 电报学, 电信术, 电报通讯, 电报机装置\n[电] 电报术"
telegraphy exchange,,[电] 电报交换机
teleguide,,vt.远距离控制(导弹等)
telehoist,,伸缩式起重机
telehor,,旧式电视机
teleidoscope,,液层扫描镜
teleindicator,,远距离指示器
teleinformatic,,[计] 远程信息的
teleinformatic service,,[计] 远程信息业务
teleinformatics,,远程信息学
teleiophane,,成蛹(期)
teleiotic,,[网络] 电传
telekinesis,n. the power to move something by thinking about it without the application of physical force,"n. 心灵致动, 心灵遥感\n[医] 远距运动, 感应运动"
telekinesy,,远距离作用
telekinetic,,"[医] 远距运动的, 感应运动的"
telekinetically,,adv. telekinesis的变形
telekineticist,,"n. (心灵学用语)心灵致动者, 心灵遥感者"
telelearning,,[计] 远程学习
telelearning knowledge module,,[计] 远程学习知识模块
telelectric,,n. & adj.电传 (的)
telelectrocardiogra,,ph<br />n. 电传心电图
telelectrocardiogram,,[医] 远距心[动]电[流]图
telelectrocardiograph,,[电] 电传心电图
telelectroscope,,n. 电传照相机
telelectrotherapeutics,,[医] 远距电疗法
telelecture,,"n. 电话扬声器, 电话授课"
telelens,,"远摄镜头,长焦镜头"
telelibrary,,卫星图书馆服务
telelight,,远传信号灯
Telemachus,,n. [希神]忒勒马科斯(Odysseus 和Penelope之子)
telemail,,[计] 远程邮政系统
telemailbox,,电传邮箱
telemaintenance,,[计] 远程维护
telemaintenance service,,[计] 远程维护服务
teleman,,n. <美>(海军)通信译电军士
telemanagement,,[计] 远程管理
telemanipulator,,遥控装置
telemanometer,,遥测压力表
telemark,n. a turn made in skiing; the outside ski is placed ahead and turned gradually inwards,n. 弓步式转弯
telemarker,,"vi.,n. [有时作T-]【滑雪】屈膝旋转(法)；旋转急停(法)"
telemarketer,,n. 电话销售员; A salesperson who contacts people via the telephone.; 使用电话进行推销的人
telemarketing,n. the use of the telephone as an interactive medium for promotion and sales,"n. 电话推销, 电话销售"
telemarking,,"vi.,n. [有时作T-]【滑雪】屈膝旋转(法)；旋转急停(法)"
telematic,,[计] 远程信息处理的
telematic address,,[计] 远程信息处理地址
telematic service,,[计] 远程信息处理业务
telematics,,[计] 远程信息处理
telemeasurement,,远距离测量
telemechanic,,[计] 遥控机械的
telemechanic system,,[计] 遥控机械系统
telemechanics,,"n. 遥控动力学, 遥控机械学\n[电] 遥控制"
telemechanisation,,远动化
telemechanism,,"遥控机构, 遥控机械学"
telemechanization,,远距离操纵
telemedicine,,n. (通过遥测、电话、电视等手段求诊的)远距离医学
telemedography,,遥控诊疗术
telemessage,,n. 电信通信
telemessages,-s form of telemessage,(telemessage 的第三人称 -s形式) n. 电信通信
telemetacarpal,,端掌骨
telemeteorography,,远距气象测定学; 遥测气象仪器学
telemeteorometry,,远距气象(测定)学
telemeter,n. any scientific instrument for observing events at a distance and transmitting the information back to the observer,"n. 测距仪, 测远器, 遥测计, 遥测发射器, 遥测仪\nvt. 用遥测发射器传送\nvi. 进行遥测\n[计] 遥测计; 遥测器; 遥测仪"
telemetered,a of or pertaining to telemetry,v. 测距器( telemeter的过去式和过去分词 )
telemetering,,"n. 遥测, 遥测术, 沿无线电遥测线路传送信息\n[计] 遥测; 遥测术"
telemetering device,,[计] 遥测设备
telemetering receiver,,[电] 遥测接收机
telemetering system,,[计] 遥测系统
telemetering transmiter,,[电] 遥测发射机
telemetric,,a. 遥测的
telemetric data analyzer,,[计] 遥测数据分析程序
telemetric data converter,,"[计] 遥测数据转换器, 遥测数据转换程序"
telemetric data monitor,,[计] 遥测数据监督程序
telemetric data service,,[计] 遥测数据服务
telemetric station,,[计] 遥测站
telemetrically,,adv. telemetry的变形
telemetry,n. automatic transmission and measurement of data from remote sources by wire or radio or other means,"n. 遥测技术, 遥测数据\n[医] 远距测定法, 遥测术"
telemetry beacon,,[电] 遥测指向标
telemetry code modulation,,[计] 遥测编码调制
telemetry command,,[计] 遥测命令
telemetry command system,,[计] 遥测命令系统
telemetry data,,[计] 遥测数据
telemetry data reduction,,[计] 遥测数据简化
telemetry frame,,[电] 遥测框
telemetry intelligence,,[网络] 遥测智能
telemetry modulation system,,[计] 遥测调制系统
telemetry-frame rate,,[电] 遥测框率
telemicroscope,,n. 望远显微镜
telemitron,,电子放电管
telemnemonike,,[医] 隔体记忆
telemometer,,"遥测计, 遥测仪"
telemonitor,,遥控
telemonitoring,,[计] 遥测监控
telemorphic,,远距离形态的
telemorphosis,,末路进化
telemotion,,"无线电操纵, 遥控(操纵)"
telemotor,,"n. 遥控电动机, 液压传动操舵装置"
telencephal,,"[医] 端脑, 终脑"
telencephalic,,[医] 端脑的
telencephalon,n the anterior division of the forebrain; the cerebrum and related parts of the hypothalamus,"n. [解]端脑, 终脑,[生](胚胎)前脑胞"
Telenet,,[计] 远程网
teleneurite,,终轴突
teleneuron,,神经末端
telenewspaper,,传真报纸
telengiscope,,n. 显微望远镜
telenomus,,粪蝇
telenovela,,n. 浪漫电视肥皂剧
telenovelas,,n. 拉丁美肥皂剧
teleobjective,,"远摄镜头,长焦镜头"
teleoblema,,"外菌幕, 周包膜, 菌托"
teleoceras,,远角犀
teleocracy,,n. (以特定目的为中心的) 特别组织
teleodendron,,终树突
teleodont,,大腭型
teleogenesis,,完整发生
teleologic,,a. [哲]目的论的
teleological,a. of or relating to teleology,a. 目的论的
teleologically,,adv. teleologic的变形
teleologies,plural of teleology\nn. (philosophy) a doctrine explaining phenomena by their ends or purposes,(teleology 的复数) n. 目的论\n[医] 目的论
teleologist,n. advocate of teleology,n. 目的论者
teleology,n. (philosophy) a doctrine explaining phenomena by their ends or purposes,n. 目的论\n[医] 目的论
teleomitosis,,终期分裂
teleonomic,, [医]存在价值论的
teleonomy,,n. [生]目的性
teleonymph,,后若虫
teleoperate,," 远程操纵, 遥控（机器）"
teleoperation,, 遥操作; 遥控
