word,definition,translation
ganglia stellare,,[医] 星形神经节
ganglia submandibulare,,[医] 下颌下神经节
ganglia submaxillare,,[医] 下颌下神经节
ganglia superius,,[医] 舌咽神经上节
ganglia terminale,,[医] 终神经节
ganglia thoracalia,,[医] 胸神经节
ganglia thoracicum primum,,"[医] 第一胸神经节, 颈下神经节"
ganglia trunci sympathicini,,[医] 交感干神经节
ganglia typanicum,,[医] 鼓室神经节
ganglia vestibulare,,"[医] 前庭神经节, 斯卡帕氏神经节"
ganglial,a. Relating to a ganglion; ganglionic.,[医] 神经节的
gangliasthenia,,神经节性衰弱
gangliate,a. Alt. of Gangliated,a. [解]有神经节的
gangliated,"a. Furnished with ganglia; as, the gangliated cords of the\n   sympathetic nervous system.",a. [解]有神经节的\na. [解]有神经节的
gangliated cord,,[医] 交感(神经)于
gangliated nerve,,"[医] 有节神经, 交感神经"
gangliectomy,,[医] 神经节切除术
gangliform,a. Alt. of Ganglioform,a. [解]神经节状的
gangliform plexus,,[医] 节状丛
gangligerous,,具结节的
gangliitis,,[医] 神经节炎
ganglike,,a. 似流氓的
gangling,s. tall and thin and having long slender limbs\ns. tall and thin,a. 瘦长难看的
ganglio-,,[医] 神经节
ganglioastroblastoma,,[医] 成神经节星形细胞瘤
ganglioastrocytoma,,[医] 神经节星形细胞蒌
ganglioblast,,成神经节细胞
gangliocyte,n a nerve cell whose body is outside the central nervous system,神经节细胞
gangliocytoma,,[医] 神经节细胞瘤
ganglioform,a. Having the form of a ganglion.,[医] 神经节状的
ganglioglioma,,[医] 神经节神经胶质瘤
ganglioglioneuroma,,[医] 神经节胶质神经瘤
ganglioid,,"a. [医]神经节状的, 如神经中枢的"
ganglioma,,[医]神经节瘤
ganglion,n. an encapsulated neural structure consisting of a collection of cell bodies or neurons,"n. 神经节, 腱鞘囊肿\n[医] 神经节, 腱鞘囊肿"
ganglion cell,, 神经节细胞，节细胞
ganglion cell layer,,[医] 神经节细胞层(视网膜)
ganglion cells,,[医] 神经节细胞
ganglion crest,,[医] 神经节嵴
ganglion cyst,,[医] 腱鞘囊肿
ganglion diverticula,,[医] 腱鞘滑膜憩室
ganglion ridge,,[医] 神经节嵴
ganglionar neuroma,,[医] 神经[节]细胞性神经瘤
ganglionate,,a. [医]具神经节的
ganglionated,,[医] 有神经节的
ganglionated cord,,[医] 交感(神经)于
ganglionectomy,,n. [医]神经节截除术
ganglionervous,,[医] 交感神经的
ganglioneure,,[医] 神经节细胞
ganglioneuroblastoma,,"[医] 成神经节细胞瘤, 成神经节胶质神经瘤"
ganglioneuroma,,"神经节细胞瘤, 星形胶质细胞瘤"
ganglionic,"a. Pertaining to, containing, or consisting of, ganglia or\n   ganglion cells; as, a ganglionic artery; the ganglionic columns of the\n   spinal cord.","a. 神经节, 力量/活动/兴趣的中心, 腱鞘囊肿\n[医] 神经节的"
ganglionic center,,[医] 神经节中枢(包括丘脑、纹状体及其他基底神经节)
ganglionic glioma,,[医] 神经节神经胶质瘤
ganglionic layer,,[医] 神经节层(大脑皮质)
ganglionic saliva,,"[医] 神经节性涎, 颌下腺涎"
ganglionic system,,[医] 神经节系统
ganglioniform,,神经节形
ganglionitis,,[医] 神经节炎
ganglionoplegic,,"[医] 神经节[传导]阻滞的, 神经节阻滞药"
ganglionostomy,,[医] 腱鞘囊肿造口术
ganglions,n an encapsulated neural structure consisting of a collection of cell bodies or neurons,"pl. 神经节, 力量/活动/兴趣的中心, 腱鞘囊肿"
gangliopathy,,[医] 神经节病
ganglioplexus,,[医] 神经节[内]纤维丛
ganglioside,,n. [生化]神经节苷脂
gangliosides,plural of ganglioside,(ganglioside 的复数) n.[生化]神经节苷脂
gangliosidosis,,"n. [医](酶缺乏引起的)神经节苷脂沉积症,神经节苷脂贮积病"
gangliosympathectomy,,[医] 交感神经节切除术
gangly,s tall and thin and having long slender limbs\ns tall and thin,a. 身材瘦长的
gangman,,"n. 劳动班组成员,一起工作的人,劳动伙伴"
gangmaster,,"n. 工长, 把头\n[法] 工头"
Gangnam Style,,n. 江南Style
Gangolphe's sign,,[医] 冈果耳夫氏征(见于绞窄性疝)
gangosa,,毁形性鼻咽炎
gangplank,n. a temporary bridge for getting on and off a vessel at dockside,"n. 跳板, 踏板"
gangplanks,n. a temporary bridge for getting on and off a vessel at dockside,n. （上下船用的）跳板( gangplank的复数形式 )
gangplough,,"n. 多铧犁,联犁"
gangplow,,"n. 复合犁, 多铧犁"
gangrel,v. i. Wandering; vagrant.,"n. 流浪汉,瘦长的人"
gangrene,n. necrotic tissue; a mortified or gangrenous part or mass,"n. 坏疽, 腐败堕落\nvi. 生坏疽, 腐败\nvt. 使生坏疽"
gangrened,imp. & p. p. of Gangrene,v. 坏疽( gangrene的过去式和过去分词 )
gangrenes,n necrotic tissue; a mortified or gangrenous part or mass\nn the localized death of living cells (as from infection or the interruption of blood supply)\nv undergo necrosis,n. 坏疽（gangrene的复数形式）\nvi. 生坏疽（gangrene的第三人称单数形式）
gangrening,p. pr. & vb. n. of Gangrene,v. 坏疽( gangrene的现在分词 )
gangrenons abscess,,[医] 坏疸性脓肿
gangrenopsis,,n. [医]走马疳
gangrenosa stomatitis,,"[医] 坏疽性口炎, 走马疳"
gangrenosis,,[医] 坏疽[病]
gangrenous,s. suffering from tissue death,"a. 坏疽的, 腐败的\n[医] 坏疽性的"
gangrenous appendicitis,,[医] 坏疽性阑尾炎
gangrenous diphtheria,,[医] 坏疽性白喉
gangrenous emphysema,,[医] 坏疽性气肿
gangrenous inflammation,,[医] 坏死性炎
gangrenous pharyngitis,,[医] 坏疽性咽炎
gangrenous pneumonia,,[医] 坏疽性肺炎
gangrenous rhinitis,,[医] 坏疽性鼻炎
gangrenous teeth,,[医] 坏疽性牙
gangs,n an association of criminals\nn an informal body of friends\nn an organized group of workmen\nn tool consisting of a combination of implements arranged to work together\nv act as an organized group,n. 帮派（gang的复数）
gangsa,,n. [音]甘瑟琴(产于印度尼西亚巴厘岛的金属琴)
gangsaw,,[网络] 组合
gangsta,n. (Black English) a member of a youth gang,n. 冈斯特说唱乐（歌词常涉及犯罪和暴力）
gangsta rap,, （隐含暴力等）冈斯特说唱乐
gangsta rapper,,"gangsta rap, gangster rap的变形"
gangster,n. a criminal who is a member of gang,"n. 流氓, 歹徒\n[法] 暴徒, 恶棍, 打手"
gangster's moll,,[网络] 流氓黑社会
gangsterdom,,"n. 强盗或流氓行为,[总称]黑社会"
gangsterism,,"n. 强盗行为, 强盗行径"
gangsters,n. a criminal who is a member of gang,"n. 匪徒, 歹徒( gangster的复数形式 )"
gangstress,,n. 女匪徒
Gangtok,,甘托克[锡金首都]
gangtokumycin,,[化] 甘托克霉素
gangtomycin,,(=gangtokumycin)甘托克霉素
gangue,n. The mineral or earthy substance associated with metallic\n   ore.,n. 脉石\n[化] 脉石; 矸石
gangway,n. a temporary passageway of planks (as over mud on a building site),"n. 通道, 通路, 跳板\ninterj. 让路"
gangwayed,past tense of gangway\nn. a temporary passageway of planks (as over mud on a building site),"(gangway 的过去时) n. 通道, 通路, 跳板\ninterj. 让路"
gangways,n. a temporary passageway of planks (as over mud on a building site)\nn. a temporary bridge for getting on and off a vessel at dockside\nn. passageway between seating areas as in an auditorium or passenger vehicle or between areas of shelves of goods as in stores,n. 跳板( gangway的复数形式 ); 梯板; 舷梯; 舷门
gani,,n. (Gani)人名；(法、意、罗、土、布基、阿拉伯、哈萨、塔吉、吉尔、乌兹、阿塞、土库、印尼、英)加尼
ganiometer,,测角器
ganiometry,,测向
ganister,n. Alt. of Gannister,[化] 致密硅岩\n[医] 硅火泥
ganister brick,,[机] 硅砂石砖
ganja,"n a strong-smelling plant from whose dried leaves a number of euphoriant and hallucinogenic drugs are prepared\nn the most commonly used illicit drug; considered a soft drug, it consists of the dried leaves of the hemp plant; smoked or chewed for euphoric effect","n. 大麻, 大麻雌花顶部"
ganjah,,(=marijuana)印度大麻
gank,,n. 趁机攻击（游戏用语）\nvt. 调情；多人有目的的抓人
ganley,, [人名] 甘利
ganmycin,,癌霉素
gann,, [医]癌[症]
gannam,, [人名] 甘纳姆
gannaway,, [人名] 甘纳韦
gannen,,"煤矿的倾斜巷道, 有轨的倾斜巷"
gannet,n. large heavily built seabird with a long stout bill noted for its plunging dives for fish,n. 塘鹅
gannetries,plural of gannetry,(gannetry 的复数) n.鲱鸟繁殖地
gannetry,,n. 鲱鸟繁殖地
gannets,plural of gannet\nn. large heavily built seabird with a long stout bill noted for its plunging dives for fish,(gannet 的复数) n. 塘鹅
gannett,, [人名] 甘尼特
Gannett Peak,,甘尼特峰（美国一山峰）
ganning,-ing form of gan\nv separate the seeds from (cotton) with a cotton gin\nv trap with a snare,(gan 的现在分词) v. [古语]开始；着手（gin的过去式）
gannister,"n. A refractory material consisting of crushed or ground\n   siliceous stone, mixed with fire clay; -- used for lining Bessemer\n   converters; also used for macadamizing roads.","n. 致密硅岩, 硅石； 硅质涂料, 硅水泥（一种耐火材料）"
gannister disease,,[医] [肺]硅石末沉着病
Gannon,,加努恩（大学）
Gannther's tests,,[医] 甘瑟氏试验(检血红蛋白)
gano,,abbr. Georgia Northern Railway Company <美国>佐治亚北方铁路公司
ganoblast,,n. [生]成釉细胞
ganocephala,"n. pl. A group of fossil amphibians allied to the\n   labyrinthodonts, having the head defended by bony, sculptured plates,\n   as in some ganoid fishes.",硬头螈类
Ganocide,,敌菌酮
Ganoderma lucidum,,[化] 灵芝
ganoe,, [人名] 加诺
ganof,n (Yiddish) a thief or dishonest person or scoundrel (often used as a general term of abuse),"n. (=ganef)小偷, 扒手"
ganoid,n. primitive fishes having thick bony scales with a shiny covering,"n. 硬鳞鱼\na. 硬鳞的, 光鳞的"
ganoid fish,,[网络] oid鱼
ganoid scale,,[医] 硬鳞
ganoidei,"n. pl. One of the subclasses of fishes. They have an\n   arterial cone and bulb, spiral intestinal valve, and the optic nerves\n   united by a chiasma. Many of the species are covered with bony plates,\n   or with ganoid scales; others have cycloid scales.", [医]硬鳞鱼类
ganoin,n shiny substance that resemble enamel and is secreted by the corium of certain fishes (especially ganoid fishes) and composes the outer layer of their scales,"n. (鱼鳞的)硬鳞质,闪光质"
ganoine,n. A peculiar bony tissue beneath the enamel of a ganoid\n   scale., 硬[鳞]质
ganomalite,,硅钙铅矿
ganomatite,,杂臭葱石
ganong,, [人名] 加农
ganophyllite,,辉叶矿
ganosis,,n. 上光工艺
ganov,,"n. 小偷, 扒手"
gans,,n. 甘斯（姓氏）
gansbaai,, [地名] [南非共和国] 杭斯拜
Ganser's diverticula,,[医] 甘塞氏憩室(乙状结肠多发性内压性憩室)
Ganser's ganglia,,"[医] 甘塞氏神经节, 脚间核(大脑)"
Ganser's ganglion,,[医] 甘塞氏神经节(脚间核)
Ganser's symptom,,"[医] 甘塞氏症状(答非所问,见于精神病)"
Ganser's syndrome,,"[医] 甘塞氏综合征, 急性幻觉性躁狂"
gansevoort,, [人名] 甘斯沃尔特
gansler,, [人名] 甘斯勒
ganster,, 不逞之徒
Gansu,n a province in north-central China; formerly part of the Silk Road to Turkistan and India and Persia,甘肃(位于中国西北部)
Gansu province,,甘肃省
gant,,n. 甘特图
Gant's clamp,,"[医] 甘特氏夹, 直角痔夹(钳)"
Gant's line,,[医] 甘特氏线(股骨大转子下的假想线)
Gant's operation,,"[医] 甘特氏手术(转子下切骨术,治髋关节粘连)"
gantanol,n a sulfonamide (trade name Gantanol) used to treat infections (especially infections of the urinary tract),"[医] 磺胺甲基异┧唑, 磺胺异甲唑"
gantelope,,n. <古>=gauntlet
gantenbein,, [人名] 甘滕宾
ganter,, [人名] [英格兰人姓氏] 甘特职业名称，经营手套者，来源于古法语，含义是“手套”(glove)
gantlet,n. the convergence of two parallel railroad tracks in a narrow place; the inner rails cross and run parallel and then diverge so a train remains on its own tracks at all times,"n. 长手套, 夹笞刑"
gantline,n. A line rigged to a mast; -- used in hoisting rigging; a\n   girtline.,n. 通于桅顶滑车之索
gantlope,n. See Gantlet.,n. <古>=gauntlet\nn. <古>=gantelope
gantos,, [人名] 甘托斯
gantrees,,提花机架
gantries,n. a framework of steel bars raised on side supports to bridge over or around something; can display railway signals above several tracks or can support a traveling crane etc.,"n. 构台, 桶架( gantry的复数形式 )"
gantrisin,n a sulfonamide (trade name Gantrisin) used to treat infections of the urinary tract,"[医] 甘特里辛, 磺胺二甲基异┧唑"
gantrosan,,菌得清; 菌得清
gantry,n. a framework of steel bars raised on side supports to bridge over or around something; can display railway signals above several tracks or can support a traveling crane etc.,"n. 桶架, 龙门起重架, (跨轨)信号架, (起重架的)构台/门架, 导弹拖车"
gantry crane,,[化] 高架吊车; 龙门吊; 龙门吊车; 龙门起重机
gantry crane charger,,[化] 龙门起重加料机
gantry type sand slinger,,[机] 龙门式淬砂造模机
gants,plural of gant,(gant 的复数) n. 甘特图
Gantt,,[计] 甘特
Gantt chart,,"[计] 甘特进度表, 甘特图"
gantz,, [人名] 甘茨; [电影]杀戮都市/杀戮都市
Gantzner's accessory bundle,,[医] 甘茨内氏副束(从肱骨或尺骨连到拇长屈肌的肌束)
Gantzner's muscle,,[医] 甘茨内氏肌(连接手浅深肌之间的肌束)
ganymede,n. (Greek mythology) a Trojan boy who was so beautiful that Zeus carried him away to serve as cupbearer to the gods\nn. the largest of Jupiter's satellites,"n. 木星的最大卫星；伽倪墨得斯（为众神酌酒的美少年, 等于Ganymedes）；侍童"
ganz,,n. (Ganz)人名；(法)冈；(英、意、罗)甘兹；(西、瑞典)甘斯；(德)甘茨\n新西兰煤气协会（Gas Association of New Zealand）
ganzfeld,,a. ( 中和视听等外界刺激因素的) 超感官知觉全域试验的
GanZhou,,赣州
gao,n an independent nonpartisan federal agency that acts as the investigative arm of Congress making the executive branch accountable to Congress and the government accountable to citizens of the United States,abbr. 总审计局（General Accounting Office）；决算总局（General Accounting Office）
gaoke,,n. 高科（公司名称）
gaol,"n a correctional institution used to detain persons who are in the lawful custody of the government (either accused persons awaiting trial or convicted persons serving a sentence)\nv lock up or confine, in or as in a jail","n. 监禁, 监狱\nvt. 监禁"
gaol bird,,"[法] 囚犯, 惯犯, 流氓"
gaol break,,[法] 越狱
gaol delivery,,"[法] 提审囚犯出监, 监狱出空"
gaol fever,,[医] 斑疹伤寒
gaol-fever,,[医] 斑疹伤寒
gaolbird,n a criminal who has been jailed repeatedly,"n. 囚犯, 流氓"
gaolbreak,,n. 越狱
gaoled,"v lock up or confine, in or as in a jail",v. 监禁( gaol的过去式和过去分词 )
gaoler,n someone who guards prisoners,n. 监狱看守\n[法] 监狱看守
gaoleress,,n. 监狱女看守\n[法] 监狱女看守
gaolers,n. someone who guards prisoners,n. <英>狱卒( gaoler的复数形式 )
gaoling,"v lock up or confine, in or as in a jail",v. 监禁( gaol的现在分词 )
gaolor,,n. 看守;狱卒
gaols,"n a correctional institution used to detain persons who are in the lawful custody of the government (either accused persons awaiting trial or convicted persons serving a sentence)\nv lock up or confine, in or as in a jail","n. 监狱, 拘留所( gaol的名词复数 )\nv. 监禁( gaol的第三人称单数 )"
Gaoshan,,"n. 高山族,高山族人"
gaouette,, [人名] 高埃特
