word,definition,translation
jeopard,v. t. To put in jeopardy; to expose to loss or injury; to\n   imperil; to hazard.,"v. 危及, 使受危困"
jeoparded,imp. & p. p. of Jeopard,vt. 危及（等于jeopardize）
jeoparder,n. One who puts in jeopardy.,vt. = jeopardize
jeopardies,plural of jeopardy\nn a source of danger; a possibility of incurring loss or misfortune,"(jeopardy 的复数) n. 危难, 危险\n[法] 危险, 危难, 危险处境"
jeoparding,p. pr. & vb. n. of Jeopard,vt. 危及（等于jeopardize）
jeopardise,v pose a threat to; present a danger to,"vt. 使受危险, 危及, 危害\n[法] 使受危害, 使陷入危险, 危及"
jeopardised,past participle of jeopardise\nv pose a threat to; present a danger to,"(jeopardise 的过去分词) vt. 使受危险, 危及, 危害\n[法] 使受危害, 使陷入危险, 危及"
jeopardises,-s form of jeopardise\nv pose a threat to; present a danger to,"(jeopardise 的第三人称 -s形式) vt. 使受危险, 危及, 危害\n[法] 使受危害, 使陷入危险, 危及"
jeopardising,-ing form of jeopardise\nv pose a threat to; present a danger to,"(jeopardise 的现在分词) vt. 使受危险, 危及, 危害\n[法] 使受危害, 使陷入危险, 危及"
jeopardize,v pose a threat to; present a danger to\nv put at risk,"vt. 危害, 使受危困, 使陷危地"
jeopardized,imp. & p. p. of Jeopardize,"v. 危及, 损害( jeopardize的过去式和过去分词 )"
jeopardizes,v pose a threat to; present a danger to\nv put at risk,"v. 危及, 损害( jeopardize的第三人称单数 )"
jeopardizing,p. pr. & vb. n. of Jeopardize,"v. 危及, 损害( jeopardize的现在分词 )"
jeopardous,a. Perilous; hazardous.,"a. 危险的, 冒险的"
jeopardy,n a source of danger; a possibility of incurring loss or misfortune,"n. 危难, 危险\n[法] 危险, 危难, 危险处境"
jep,," [计]= Job Entry Program,作业输入程序"
jephcott,, [人名] [英格兰人姓氏] 杰夫科特 Jeffrey的昵称
Jephcott method,,[医] 杰弗科特氏法(制胰岛素法)
jephson,," [人名] [英格兰人姓氏] 杰夫森取自父名，来源于Jeffrey,含义是“杰弗里之子”(son of Jeffrey)"
Jephson's powder,,[医] 杰弗森氏散(含沉淀硫2份、愈创木脂1份)
Jephthah,,n. 耶弗他(以色列的士师)
jeppe,,n. (Jeppe)人名；(丹)耶珀
jeppesen,, [人名] 杰普森
jepsen,, [人名] 杰普森
Jepson,,n. (Jepson)人名；(瑞典)耶普松；(西)赫普松；(英)杰普森\n杰普森
jeptha,, [人名] 杰普撒
jequiritin,,[化] 红豆素\n[医] 相思豆毒素(旧名相思豆毒硷)
jequirity,,"n. [植] 相思豆, 红豆"
jequirity bean,,n. 相思豆; 相思子
jequirity ophthalmia,,[医] 相思豆[中毒性]眼炎
jequitiba,,巴西红木
jer,,"abbr. 耶利米（Jeremiah）；赫雷米亚斯（Jeremias）；杰里米（Jeremy）；泽西岛（Jersey）；日本地震再保险有限公司（The Japan Earthquake Reinsurance Company, Limited）"
jerald,, [人名] 杰拉尔德
jeram,, [地名] [马来西亚] 耶然
jerash,, [地名] [约旦] 杰拉什
jerboa,n. mouselike jumping rodent,n. 跳鼠\n[医] 飞鼠(后腿长的鼠类动物)
jerboa kangaroo,,[网络] jerboa袋鼠
jerboa rat,,[网络] jerboa大鼠
jerboas,plural of jerboa\nn. mouselike jumping rodent,(jerboa 的复数) n. 跳鼠\n[医] 飞鼠(后腿长的鼠类动物)
jerden,, [人名] 杰登
jere,,杰雷（人名）
jereed,"n. A blunt javelin used by the people of the Levant,\n   especially in mock fights.",n. 钝头木标枪
jerelyn,, [人名] 杰雷林
jeremejevite,,硼铝石
jeremejewite,,硼酸铝石
jeremiad,n. a long and mournful complaint,"n. 悲叹, 悲痛话, 怨恨"
jeremiads,plural of jeremiad\nn. a long and mournful complaint,"(jeremiad 的复数) n. 悲叹, 悲痛话, 怨恨"
Jeremiah,n. (Old Testament) an Israelite prophet who is remembered for his angry lamentations (jeremiads) about the wickedness of his people (circa 626-587 BC)\nn. a book in the Old Testament containing the oracles of the prophet Jeremiah,"n. 耶利米(<<圣经>>故事人物), <<耶利米书>>"
Jeremias,,n. (拉丁文《圣经》英译本中用语)=Jeremiah
jeremiassen crystallizer,,[机] 耶雷米亚斯结晶器
jeremy,,n. 杰里米（男子名）
Jeremy Bentham,,杰里米·边沁（英国哲学家）
Jerevan,,[网络] 杰里温
Jerez,n. a city in southwestern Spain that is famous for making sherry,n. 赫雷斯（西班牙一座城市）
Jerez de la Frontera,,"un. 赫雷斯(西班牙西南部一城市,有11世纪的摩尔堡垒宫等古迹)\n[网络] 赫雷斯-德拉弗龙特拉；赫雷斯德拉弗特拉；边界的赫雷斯"
jerfalcon,n. The gyrfalcon.,n. [鸟]矛隼(产于北极和近北极地区)
jergens,, [人名] 杰根斯
jerguson,, [人名] 杰古森
jeri,,n. (Jeri)人名；(意、塞)耶里
Jericho,n. a village in Palestine near the north end of the Dead Sea; in the Old Testament it was the first place taken by the Israelites under Joshua as they entered the Promised Land,"n. 耶利哥, 偏僻的地方"
jerid,n. Same as Jereed.,n. (=jereed)钝头木标枪
jerilderie,, [地名] [澳大利亚] 杰里尔德里
jerk,n. a dull stupid fatuous person\nn. an abrupt spasmodic movement\nn. (mechanics) the rate of change of acceleration\nn. raising a weight from shoulder height to above the head by straightening the arms,"n. 性情古怪的人, 急拉, 肌肉抽搐, 牛肉干\nvi. 痉挛, 急拉, 急推\nvt. 猛拉"
jerk a gybe,,v. 伪造护照
jerk around,,vt. 耍弄某人
jerk away,,"勐拉,迅速拉开"
jerk chin music,,谈话
jerk off,,vi. 行手淫; 猛地甩掉
jerk out,, 紧张而断断续续地说出
jerk the cat,,呕吐
jerk-finger,,"[医] 弹性指, 弹簧指"
jerk-off,n. terms of abuse for a masturbator,打手枪；打飞机；（男子）对…手淫；自慰
jerk-offs,plural of jerk-off,(jerk-off 的复数) 打手枪；打飞机；（男子）对…手淫；自慰
jerked,imp. & p. p. of Jerk,v. 猛拉( jerk的过去式和过去分词 ); （使…）猝然一动[颤动]
jerked meat,, 肉干
jerker,n. A beater.\nn. One who jerks or moves with a jerk.\nn. A North American river chub (Hybopsis biguttatus).,n. 小型单缸柱塞泵；海关检查员；肌肉抽搐
jerkers,plural of jerker\nn. A beater.\nn. One who jerks or moves with a jerk.\nn. A North American river chub (Hybopsis biguttatus).,(jerker 的复数) n. 小型单缸柱塞泵；海关检查员；肌肉抽搐
jerkier,s. lacking a steady rhythm\ns. marked by abrupt transitions\ns. having or revealing stupidity,a. 急拉的( jerky的比较级 ); 忽动忽停的; 愚蠢的; 呆笨的
jerkiest,s. lacking a steady rhythm\ns. marked by abrupt transitions\ns. having or revealing stupidity,a. 急拉的( jerky的最高级 ); 忽动忽停的; 愚蠢的; 呆笨的
jerkily,r. with jerking motions,adv. 痉挛性地；颠簸地
jerkin,n. a tight sleeveless and collarless jacket (often made of leather) worn by men in former times,"n. 男用无袖短上衣, 短上衣"
jerkiness,n the quality of being spasmodic and irregular,"n. 急动, 抽筋"
jerking,"n an abrupt spasmodic movement\nv pull, or move with a sudden movement\nv move with abrupt, seemingly uncontrolled motions\nv make an uncontrolled, short, jerky motion\nv jump vertically, with legs stiff and back arched\nv throw or toss with a quick motion\ns lacking a steady rhythm",n. 颠簸；震摇；顿挫
jerking movement,,[医] 急动
jerking nystagmus,,"[医] 急动性眼球震颤, 节律性眼球震颤"
jerking off,,[网络] 手淫
jerking table,,[化] 震淘台; 跳汰台
jerkings,"plural of jerking\nn an abrupt spasmodic movement\nv pull, or move with a sudden movement\nv move with abrupt, seemingly uncontrolled motions\nv make an uncontrolled, short, jerky motion\nv jump vertically, with legs stiff and back arched\nv throw or toss with a quick motion\ns lacking a steady rhythm",(jerking 的复数) n. 颠簸；震摇；顿挫
jerkinhead,"n. The hipped part of a roof which is hipped only for a\n   part of its height, leaving a truncated gable.",两坡式屋顶
jerkins,n. a tight sleeveless and collarless jacket (often made of leather) worn by men in former times,"n. 男用无袖短上衣, 短上衣( jerkin的复数形式 )"
jerkmeter,,加速度计
jerks,"n a dull stupid fatuous person\nn an abrupt spasmodic movement\nn (mechanics) the rate of change of acceleration\nn meat (especially beef) cut in strips and dried in the sun\nn raising a weight from shoulder height to above the head by straightening the arms\nn a sudden abrupt pull\nv pull, or move with a sudden movement\nv move with abrupt, seemingly uncontrolled motions\nv make an uncontrolled, short, jerky motion\nv jump vertically, with legs stiff and back arched\nv throw or toss with a quick motion",n. 急促而猛烈的动作；[俚]傻瓜（jerk的复数）
jerkwater,s. small and remote and insignificant,a. 微小的
jerky,n. meat (especially beef) cut in strips and dried in the sun,"a. 急动的, 抽筋的, 不平稳的\nn. 牛肉干"
jerky breathing,,"[医] 波式呼吸, 陈-施二氏呼吸"
jerky incoordination,,[医] 跳跃性共济失调
jerky pulse,,[医] 急冲脉
jerky respiration,,"[医] 急冲状呼吸, 齿轮状呼吸"
jermaine,, [人名] 杰曼
jerman,, [人名] [英格兰人姓氏] 杰曼 German的变体
Jermyn,,杰明（人名）
Jerne,,n. (Jerne)人名；(法)热尔纳
jernegan,, [人名] 杰尼根
jernigan,,n. (Jernigan)人名；(英)杰尼根
jeroboam,n (Old Testament) first king of the northern kingdom of Israel who led Israel into sin (10th century BC)\nn a large wine bottle (holds 4/5 of a gallon),"n. (容量为104盎司的)大香槟酒杯,<苏>大酒杯,大酒瓶"
Jeroboam I,,[网络] 耶罗波安；雅洛贝罕；统治者耶罗波安一世
jeroen,,n. (Jeroen)人名；(英)杰伦
jerold,, 杰罗尔德（人名）\n “Jerrold”的变体
jerome,n. (Roman Catholic Church) one of the great Fathers of the early Christian Church whose major work was his translation of the Scriptures from Hebrew and Greek into Latin (which became the Vulgate); a saint and Doctor of the Church (347-420),n. 杰罗姆（男子名）
Jerome David Kern,,[网络] 杰罗姆·大卫·克恩（Jerome David Kern）
Jerome David Salinger,,[网络] 塞林格；杰罗姆·大卫·塞林格；沙林杰
Jerome Kern,,[网络] 杰罗姆•科恩；杰洛姆寇恩；肯恩
Jerome Robbins,,杰罗姆·罗宾斯
jerque,,v. 检查
jerque note,,[经] (输入)检查证
jerquer,n. A customhouse officer who searches ships for unentered\n   goods.,"n. 水上稽查员, 船舶检查员"
jerram,, [人名] [英格兰人姓氏] 杰拉姆 Jerome的变体
jerre,, [人名] 杰尔
jerred,, [人名] 杰里德
jerrican,,n. 油桶
jerricans,plural of jerrican,(jerrican 的复数) n.油桶
jerries,n. offensive term for a person of German descent,a. 偷工减料的；草率的\nn. （英）德国兵；德国人
jerrilyn,, [人名] 杰里林
jerrod,, [人名] 杰罗德
jerrold,, [男子名] [英格兰人姓氏] 杰罗尔德 Garrett的变体
jerry,n offensive term for a person of German descent,"a. 草率的, 偷工减料的\n[经] 偷工减料的, 工程粗略的"
jerry building,,[经] 偷工减料的建筑
jerry can,, 简便油桶
Jerry Lee Lewis,,[网络] 杰瑞·李·刘易斯；杰瑞李路易斯；杰里·李·刘易斯
jerry-build,,vt. 偷工减料地建造
jerry-builder,n. someone who builds cheap buildings out of poor materials on speculation for a quick profit,n. 偷工减料的建筑商\n[法] 偷工减料的建筑师
jerry-building,n. construction of inferior buildings for a quick profit,n. 偷工减料的建筑\n[法] 偷工减料的建筑
jerry-builds,,"vt. 草率建筑, 偷工减料地营造（jerry-build的第三人称单数形式）"
jerry-built,s. of inferior workmanship and materials,a. 偷工减料的
jerry-can,,[军] 简便油桶；四方形油罐
jerry-cans,plural of jerry-can,(jerry-can 的复数) [军] 简便油桶；四方形油罐
jerry-rigged,,偷工减料的
jerrybuilder,,n. 偷工减料的营造商
jerrycan,,n. 五加仑装之汽油罐
jerrycans,plural of jerrycan,(jerrycan 的复数) n.五加仑装之汽油罐
jerrymander,,n. (=gerrymander)选区的不公正划分
jerrymandering,,"vt.,vi.,n. = gerrymander"
jersey,n. the largest of the Channel Islands\nn. a close-fitting pullover shirt\nn. a slightly elastic machine-knit fabric\nn. a breed of diary cattle developed on the island of Jersey,n. 运动衫
Jersey City,,泽西城（美国新泽西州城市名）
Jersey elm,,[网络] 泽西榆树
Jersey fern,,[网络] 泽西蕨
Jersey knapweed,,[网络] 泽西knapweed
Jersey Lillie,,[网络] 泽西莉莉
Jersey pine,,【植物】泽西松；弗雷尼西亚松 [见 Virginia pine]
Jersey process,,[化] 泽西法(丁烯脱氢制丁二烯法)
Jersey Shore,,泽西海岸（电影名）
Jerseyan,,"a. ,n. Jersey的变形"
Jerseyite,,n. 英云煌岩
jerseys,n a Mid-Atlantic state on the Atlantic; one of the original 13 colonies\nn the largest of the Channel Islands\nn a close-fitting pullover shirt\nn a slightly elastic machine-knit fabric\nn a breed of diary cattle developed on the island of Jersey,"n. 毛线衫, 毛织运动衫；上衣（jersey的复数形式）"
jerseyville,, [地名] [美国] 泽西维尔
jersild,, [人名] 杰西尔德
Jerusalem,n. capital and largest city of the modern state of Israel (although its status as capital is disputed); it was captured from Jordan in 1967 in the Six Day War; a holy city for Jews and Christians and Muslims; was the capital of an ancient kingdom,n. 耶路撒冷
Jerusalem artichoke,,"洋姜,鬼子姜"
Jerusalem artichoke sunflower,,[网络] 朝鲜蓟向日葵
Jerusalem cherry,,冬珊瑚
Jerusalem cricket,,【昆虫】耶路撒冷蟋螽 (Stenopelmatus fuscus )[亦作 sand cricket]
Jerusalem cross,,[网络] 耶路撒冷十字；耶路撒冷十字架
Jerusalem oak,,na. 【植】总状花藜 (Chenopodium botrys)
Jerusalem sage,,[网络] 糙苏
Jerusalem thorn,,na. 扁叶轴木 (Parkinsonia aculeata)\n[网络] 扁轴木
Jerusalem Warriors,,[网络] 耶路撒冷战士
Jerusalemite,,"n. 耶路撒冷人, 住在耶路撒冷的人"
jervic acid,,[医] 白藜芦酸
jervine,"n. A poisonous alkaloid resembling veratrine, and found with\n   it in white hellebore (Veratrum album); -- called also jervina.",蒜藜芦碱
Jervis,,n. 杰维斯(m.)
Jervis Bay,,杰尔维斯湾
Jervis' operation,,[医] 贾维斯氏手术(用金属绞勒器切断与下鼻甲相连之肥大组织的蒂)
Jerzy,,n. (Jerzy)人名；(波)耶日
JES,,[机] 日本工程规格
jesaconitine,,[化] 结乌头碱; 结乌头根碱\n[医] 杰斯乌头硷(制自日本乌头硷)
Jesionek lamp,,[医] 耶济奥内克氏灯(一种人工太阳灯)
jesper,,n. (Jesper)人名；(丹)耶斯佩尔；(俄)叶斯佩尔；(英)杰斯珀
Jespersen,n. Danish linguist (1860-1943),"耶斯佩森, 叶斯帕森(Jens Otto Harry, 1860-1943, 丹麦语言学家)"
jess,"n. A short strap of leather or silk secured round the leg of a\n   hawk, to which the leash or line, wrapped round the falconer's hand,\n   was attached when used. See Illust. of Falcon.",n. 鹰的脚带\nvt. 系以脚带
jessalyn,, [人名] 杰萨林
jessamin,,n. 茉莉属;茉莉香水;乳色
jessamine,n a climbing deciduous shrub with fragrant white or yellow or red flowers used in perfume and to flavor tea,"[医] 素馨属植物, 钩吻根"
jessamy,, [人名] 杰萨米
Jesse,"n. Any representation or suggestion of the genealogy of Christ,\n   in decorative art\nn. A genealogical tree represented in stained glass.\nn. A candlestick with many branches, each of which bears the\n   name of some one of the descendants of Jesse; -- called also tree of\n   Jesse.",n. 耶西(<<圣径>>故事人物)
Jesse Jackson,,[网络] 杰克逊；杰西杰克逊；杰克森
Jesse James,,[网络] 杰西詹姆斯；杰斯·詹姆斯；耶希·詹姆斯
Jesse Louis Jackson,,[网络] 小杰西·路易斯·杰克逊；杰克森
Jesse Owens,,杰西·欧文斯（人名）
jessed,"a. Having jesses on, as a hawk.","vt. 给……系脚带\nn. 鹰的脚带\nn. (Jess)人名；(西)赫斯；(德、匈)耶斯；(英)杰斯, 杰丝(女名)"
jessee,, [人名] 杰西
Jessel,,n. (Jessel)人名；(德、意)耶塞尔；(英)杰塞尔；(法)热塞尔
jesselton,,亚庇(马来西亚沙巴州首府哥打基纳巴卢)
jessen,, [地名] [德国] 耶森
jessep,, [人名] 杰塞普
jesses,pl.  of Jess,"vt. 给……系脚带\nn. 鹰的脚带\nn. (Jess)人名；(西)赫斯；(德、匈)耶斯；(英)杰斯, 杰丝(女名)"
jessi,,abbr. 欧洲联合硅次微米始创会（Joint European Submicron Silicon Initiative）
jessica,,n. 杰西卡（女子名）
Jessica Lucy Mitford,,[网络] 杰西卡·露西·米特福德
Jessica Mitford,,[网络] 洁西卡密特福德；密特佛；洁西卡米特福特
Jessica Tandy,,[网络] 杰西卡·坦迪；洁西卡坦迪；为戴茜小姐开车
jessie,,n. 杰西（女子名）
jessies,plural of jessy,(jessy 的复数) n. 杰西（女子名）
jesson,," [人名] [英格兰人姓氏] 杰森取自父名，来源于Jess,含义是“杰斯之子”(son of Jess)"
Jessop,,n. (Jessop)人名；(英、意)杰索普
jessup,,杰瑟普\n杰瑟普
jessur,,[医] 杰塞耳毒蛇(亚洲南部及东南部)
